"","icc","FeatureName"
"187",0.965156304837062,"wavelet.LLH_gldm_GrayLevelVariance"
"188",0.751793619451035,"wavelet.LLH_gldm_HighGrayLevelEmphasis"
"189",0.997618649322162,"wavelet.LLH_gldm_LargeDependenceEmphasis"
"190",0.616340886718424,"wavelet.LLH_gldm_LargeDependenceHighGrayLevelEmphasis"
"191",0.926813478999454,"wavelet.LLH_gldm_LargeDependenceLowGrayLevelEmphasis"
"192",0.975436015048822,"wavelet.LLH_gldm_LowGrayLevelEmphasis"
"193",0.988976058224864,"wavelet.LLH_gldm_SmallDependenceEmphasis"
"194",0.913464621584824,"wavelet.LLH_gldm_SmallDependenceHighGrayLevelEmphasis"
"195",0.966636702206069,"wavelet.LLH_gldm_SmallDependenceLowGrayLevelEmphasis"
"196",0.98742322383956,"wavelet.LLH_ngtdm_Busyness"
"197",0.988599909235478,"wavelet.LLH_ngtdm_Coarseness"
"198",0.994260938461775,"wavelet.LLH_ngtdm_Complexity"
"199",0.977196668455963,"wavelet.LLH_ngtdm_Contrast"
"200",0.988794831842181,"wavelet.LLH_ngtdm_Strength"
"201",0.994015334558181,"wavelet.LHL_firstorder_10Percentile"
"202",0.991061406634512,"wavelet.LHL_firstorder_90Percentile"
"203",0.996415059887605,"wavelet.LHL_firstorder_Energy"
"204",0.994144518525678,"wavelet.LHL_firstorder_Entropy"
"205",0.99640643036866,"wavelet.LHL_firstorder_InterquartileRange"
"206",0.969179398418408,"wavelet.LHL_firstorder_Kurtosis"
"207",0.993320302429691,"wavelet.LHL_firstorder_Maximum"
"208",0.994137368936727,"wavelet.LHL_firstorder_MeanAbsoluteDeviation"
"209",0.988024468667109,"wavelet.LHL_firstorder_Mean"
"210",0.936710954901672,"wavelet.LHL_firstorder_Median"
"211",0.965330149413049,"wavelet.LHL_firstorder_Minimum"
"212",0.979741708855464,"wavelet.LHL_firstorder_Range"
"213",0.994757942836472,"wavelet.LHL_firstorder_RobustMeanAbsoluteDeviation"
"214",0.987557226089144,"wavelet.LHL_firstorder_RootMeanSquared"
"215",0.977207549070481,"wavelet.LHL_firstorder_Skewness"
"216",0.996415059897755,"wavelet.LHL_firstorder_TotalEnergy"
"217",0.99505511295589,"wavelet.LHL_firstorder_Uniformity"
"218",0.992813818169977,"wavelet.LHL_firstorder_Variance"
"219",0.976440821928285,"wavelet.LHL_glcm_Autocorrelation"
"220",0.990154982512172,"wavelet.LHL_glcm_ClusterProminence"
"221",0.995051354296516,"wavelet.LHL_glcm_ClusterShade"
"222",0.991795598536468,"wavelet.LHL_glcm_ClusterTendency"
"223",0.991204986228516,"wavelet.LHL_glcm_Contrast"
"224",0.990273054081261,"wavelet.LHL_glcm_Correlation"
"225",0.992764875437365,"wavelet.LHL_glcm_DifferenceAverage"
"226",0.99405617419018,"wavelet.LHL_glcm_DifferenceEntropy"
"227",0.992335044682982,"wavelet.LHL_glcm_DifferenceVariance"
"228",0.994654109264527,"wavelet.LHL_glcm_Id"
"229",0.994649016614819,"wavelet.LHL_glcm_Idm"
"230",0.975616232253881,"wavelet.LHL_glcm_Idmn"
"231",0.972125341446363,"wavelet.LHL_glcm_Idn"
"232",0.986578383302148,"wavelet.LHL_glcm_Imc1"
"233",0.990363486468579,"wavelet.LHL_glcm_Imc2"
"234",0.988813567015262,"wavelet.LHL_glcm_InverseVariance"
"235",0.970808060979103,"wavelet.LHL_glcm_JointAverage"
"236",0.995773830311006,"wavelet.LHL_glcm_JointEnergy"
"237",0.994864254473177,"wavelet.LHL_glcm_JointEntropy"
"238",0.926110296219737,"wavelet.LHL_glcm_MCC"
"239",0.994721312026755,"wavelet.LHL_glcm_MaximumProbability"
"240",0.97080806091382,"wavelet.LHL_glcm_SumAverage"
"241",0.994758031560732,"wavelet.LHL_glcm_SumEntropy"
"242",0.991496319585319,"wavelet.LHL_glcm_SumSquares"
"243",0.99781088078119,"wavelet.LHL_glrlm_GrayLevelNonUniformity"
"244",0.993713368260606,"wavelet.LHL_glrlm_GrayLevelNonUniformityNormalized"
"245",0.99371007488053,"wavelet.LHL_glrlm_GrayLevelVariance"
"246",0.976052626106966,"wavelet.LHL_glrlm_HighGrayLevelRunEmphasis"
"247",0.99622088400366,"wavelet.LHL_glrlm_LongRunEmphasis"
"248",0.968593070747835,"wavelet.LHL_glrlm_LongRunHighGrayLevelEmphasis"
"249",0.925271190069877,"wavelet.LHL_glrlm_LongRunLowGrayLevelEmphasis"
"250",0.952501848829259,"wavelet.LHL_glrlm_LowGrayLevelRunEmphasis"
"251",0.987070220332838,"wavelet.LHL_glrlm_RunEntropy"
"252",0.996122935858669,"wavelet.LHL_glrlm_RunLengthNonUniformity"
"253",0.989596029656479,"wavelet.LHL_glrlm_RunLengthNonUniformityNormalized"
"254",0.992048663862543,"wavelet.LHL_glrlm_RunPercentage"
"255",0.996917014527186,"wavelet.LHL_glrlm_RunVariance"
"256",0.99149044911989,"wavelet.LHL_glrlm_ShortRunEmphasis"
"257",0.97784353983946,"wavelet.LHL_glrlm_ShortRunHighGrayLevelEmphasis"
"258",0.959179383392459,"wavelet.LHL_glrlm_ShortRunLowGrayLevelEmphasis"
"259",0.997690402293632,"wavelet.LHL_glszm_GrayLevelNonUniformity"
"260",0.952448565671204,"wavelet.LHL_glszm_GrayLevelNonUniformityNormalized"
"261",0.989640340866888,"wavelet.LHL_glszm_GrayLevelVariance"
"262",0.973044665475623,"wavelet.LHL_glszm_HighGrayLevelZoneEmphasis"
"263",0.99875536502641,"wavelet.LHL_glszm_LargeAreaEmphasis"
"264",0.995942397859662,"wavelet.LHL_glszm_LargeAreaHighGrayLevelEmphasis"
"265",0.917559274476764,"wavelet.LHL_glszm_LargeAreaLowGrayLevelEmphasis"
"266",0.918136507367846,"wavelet.LHL_glszm_LowGrayLevelZoneEmphasis"
"267",0.997811408897528,"wavelet.LHL_glszm_SizeZoneNonUniformity"
"268",0.892045025406699,"wavelet.LHL_glszm_SizeZoneNonUniformityNormalized"
"269",0.894194858832356,"wavelet.LHL_glszm_SmallAreaEmphasis"
"270",0.976298634138861,"wavelet.LHL_glszm_SmallAreaHighGrayLevelEmphasis"
"271",0.902588209878335,"wavelet.LHL_glszm_SmallAreaLowGrayLevelEmphasis"
"272",0.941318607140003,"wavelet.LHL_glszm_ZoneEntropy"
"273",0.978296320866938,"wavelet.LHL_glszm_ZonePercentage"
"274",0.998778277597273,"wavelet.LHL_glszm_ZoneVariance"
"275",0.992247514334606,"wavelet.LHL_gldm_DependenceEntropy"
"276",0.997686904123317,"wavelet.LHL_gldm_DependenceNonUniformity"
"277",0.947385601489017,"wavelet.LHL_gldm_DependenceNonUniformityNormalized"
"278",0.967778260964524,"wavelet.LHL_gldm_DependenceVariance"
"279",0.997824148948123,"wavelet.LHL_gldm_GrayLevelNonUniformity"
"280",0.992840565882682,"wavelet.LHL_gldm_GrayLevelVariance"
"281",0.976501076553319,"wavelet.LHL_gldm_HighGrayLevelEmphasis"
"282",0.994196943114298,"wavelet.LHL_gldm_LargeDependenceEmphasis"
"283",0.968894934888806,"wavelet.LHL_gldm_LargeDependenceHighGrayLevelEmphasis"
"284",0.925786823982797,"wavelet.LHL_gldm_LargeDependenceLowGrayLevelEmphasis"
"285",0.952612687442359,"wavelet.LHL_gldm_LowGrayLevelEmphasis"
"286",0.983307132428758,"wavelet.LHL_gldm_SmallDependenceEmphasis"
"287",0.98292728023819,"wavelet.LHL_gldm_SmallDependenceHighGrayLevelEmphasis"
"288",0.959038429316297,"wavelet.LHL_gldm_SmallDependenceLowGrayLevelEmphasis"
"289",0.959915634664779,"wavelet.LHL_ngtdm_Busyness"
"290",0.991413385857123,"wavelet.LHL_ngtdm_Coarseness"
"291",0.986988238604506,"wavelet.LHL_ngtdm_Complexity"
"292",0.98134008604823,"wavelet.LHL_ngtdm_Contrast"
"293",0.973947036410373,"wavelet.LHL_ngtdm_Strength"
"294",0.995740060579482,"wavelet.LHH_firstorder_10Percentile"
"295",0.987158179573716,"wavelet.LHH_firstorder_90Percentile"
"296",0.996509591693054,"wavelet.LHH_firstorder_Energy"
"297",0.993949893511527,"wavelet.LHH_firstorder_Entropy"
"298",0.994882175925308,"wavelet.LHH_firstorder_InterquartileRange"
"299",0.995202872930635,"wavelet.LHH_firstorder_Kurtosis"
"300",0.997723643543907,"wavelet.LHH_firstorder_Maximum"
"301",0.992336619776418,"wavelet.LHH_firstorder_MeanAbsoluteDeviation"
"302",0.991125350934704,"wavelet.LHH_firstorder_Mean"
"303",0.986399303309329,"wavelet.LHH_firstorder_Median"
"304",0.988335848188436,"wavelet.LHH_firstorder_Minimum"
"305",0.992569481187393,"wavelet.LHH_firstorder_Range"
"306",0.995120522860893,"wavelet.LHH_firstorder_RobustMeanAbsoluteDeviation"
"307",0.990771634807611,"wavelet.LHH_firstorder_RootMeanSquared"
"308",0.987464893317681,"wavelet.LHH_firstorder_Skewness"
"309",0.996509591692354,"wavelet.LHH_firstorder_TotalEnergy"
"310",0.994194989749163,"wavelet.LHH_firstorder_Uniformity"
"311",0.986160597295007,"wavelet.LHH_firstorder_Variance"
"312",0.962093784877501,"wavelet.LHH_glcm_Autocorrelation"
"313",0.948576305985432,"wavelet.LHH_glcm_ClusterProminence"
"314",0.993453792037123,"wavelet.LHH_glcm_ClusterShade"
"315",0.987992434040423,"wavelet.LHH_glcm_ClusterTendency"
"316",0.990400797960033,"wavelet.LHH_glcm_Contrast"
"317",0.979537101483901,"wavelet.LHH_glcm_Correlation"
"318",0.994510681811287,"wavelet.LHH_glcm_DifferenceAverage"
"319",0.995541032984545,"wavelet.LHH_glcm_DifferenceEntropy"
"320",0.989284486084872,"wavelet.LHH_glcm_DifferenceVariance"
"321",0.996556153179971,"wavelet.LHH_glcm_Id"
"322",0.996572465392392,"wavelet.LHH_glcm_Idm"
"323",0.99730754169314,"wavelet.LHH_glcm_Idmn"
"324",0.997946187692128,"wavelet.LHH_glcm_Idn"
"325",0.993974216081123,"wavelet.LHH_glcm_Imc1"
